"","Date","DateTime","isCar","Municipality_Code","Reason","Count"
"10456",2014-07-01,2014-07-01 17:58:00,"1","0980","Other Reason",1
"10457",2014-07-01,2014-07-01 18:23:00,"1","1490","Other Reason",1
"10458",2014-07-01,2014-07-01 23:19:00,"1","1280","Arson",1
"10459",2014-07-01,2014-07-01 23:57:00,"1","1780","Arson",1
"10460",2014-07-02,2014-07-02 01:04:00,"1","0126","Other Reason",1
"10461",2014-07-02,2014-07-02 04:26:00,"1","0127","Arson",1
"10462",2014-07-02,2014-07-02 11:48:00,"1","0484","Technical Malfunctioning",1
"10463",2014-07-02,2014-07-02 12:59:00,"1","2283","Other Reason",1
"10464",2014-07-02,2014-07-02 14:46:00,"0","2085","Other Reason",1
"10465",2014-07-02,2014-07-02 15:26:00,"1","1486","Other Reason",1
"10466",2014-07-02,2014-07-02 15:39:00,"0","2262","Other Reason",1
"10467",2014-07-02,2014-07-02 17:49:00,"1","0125","Other Reason",1
"10468",2014-07-02,2014-07-02 18:16:00,"1","0184","Arson",1
"10469",2014-07-02,2014-07-02 21:12:00,"1","0191","Arson",1
"10470",2014-07-02,2014-07-02 23:39:00,"1","0181","Other Reason",1
"10471",2014-07-03,2014-07-03 00:22:00,"1","1280","Other Reason",1
"10472",2014-07-03,2014-07-03 00:59:00,"1","1383","Technical Malfunctioning",1
"10473",2014-07-03,2014-07-03 01:13:00,"1","0682","Arson",1
"10474",2014-07-03,2014-07-03 01:30:00,"1","0180","Arson",1
"10475",2014-07-03,2014-07-03 01:40:00,"0","1480","Arson",1
"10476",2014-07-03,2014-07-03 01:42:00,"1","0191","Arson",1
"10477",2014-07-03,2014-07-03 01:44:00,"1","1882","Technical Malfunctioning",1
"10478",2014-07-03,2014-07-03 02:46:00,"1","1480","Arson",1
"10479",2014-07-03,2014-07-03 06:22:00,"0","1280","Other Reason",1
"10480",2014-07-03,2014-07-03 11:32:00,"0","0330","Other Reason",1
"10481",2014-07-03,2014-07-03 15:11:00,"1","2026","Arson",1
"10482",2014-07-03,2014-07-03 15:37:00,"0","1263","Other Reason",1
"10483",2014-07-03,2014-07-03 17:17:00,"0","1263","Other Reason",1
"10484",2014-07-03,2014-07-03 21:19:00,"1","2462","Other Reason",1
"10485",2014-07-04,2014-07-04 01:18:00,"1","0127","Other Reason",1
"10486",2014-07-04,2014-07-04 01:33:00,"0","1402","Other Reason",1
"10487",2014-07-04,2014-07-04 03:29:00,"1","0123","Other Reason",1
"10488",2014-07-04,2014-07-04 13:56:00,"1","0583","Other Reason",1
"10489",2014-07-04,2014-07-04 15:05:00,"1","1737","Technical Malfunctioning",1
"10490",2014-07-04,2014-07-04 15:46:00,"1","1785","Other Reason",1
"10491",2014-07-04,2014-07-04 18:55:00,"0","0380","Technical Malfunctioning",1
"10492",2014-07-04,2014-07-04 19:58:00,"1","2513","Other Reason",1
"10493",2014-07-04,2014-07-04 21:50:00,"1","1257","Other Reason",1
"10494",2014-07-04,2014-07-04 22:34:00,"1","1276","Other Reason",1
"10495",2014-07-05,2014-07-05 01:11:00,"1","0380","Other Reason",1
"10496",2014-07-05,2014-07-05 04:20:00,"1","1280","Arson",1
"10497",2014-07-05,2014-07-05 05:48:00,"0","1292","Arson",1
"10498",2014-07-05,2014-07-05 14:04:00,"1","0586","Other Reason",1
"10499",2014-07-05,2014-07-05 14:55:00,"1","1499","Technical Malfunctioning",1
"10500",2014-07-05,2014-07-05 16:30:00,"1","2262","Technical Malfunctioning",1
"10501",2014-07-05,2014-07-05 22:16:00,"1","1283","Arson",1
"10502",2014-07-06,2014-07-06 00:00:00,"0","0580","Arson",1
"10503",2014-07-06,2014-07-06 00:42:00,"1","0127","Arson",1
"10504",2014-07-06,2014-07-06 00:50:00,"1","1283","Arson",1
"10505",2014-07-06,2014-07-06 00:54:00,"1","0115","Technical Malfunctioning",1
"10506",2014-07-06,2014-07-06 00:57:00,"1","1980","Arson",1
"10507",2014-07-06,2014-07-06 01:55:00,"1","0483","Other Reason",1
"10508",2014-07-06,2014-07-06 03:05:00,"1","1480","Other Reason",1
"10509",2014-07-06,2014-07-06 04:33:00,"1","0127","Arson",1
"10510",2014-07-06,2014-07-06 06:31:00,"1","0180","Arson",1
"10511",2014-07-06,2014-07-06 07:11:00,"0","0580","Arson",1
"10512",2014-07-06,2014-07-06 07:57:00,"0","1730","Other Reason",1
"10513",2014-07-06,2014-07-06 08:25:00,"1","2283","Arson",1
"10514",2014-07-06,2014-07-06 10:04:00,"0","1293","Arson",1
"10515",2014-07-06,2014-07-06 10:05:00,"1","2161","Arson",1
"10516",2014-07-06,2014-07-06 10:31:00,"1","2260","Other Reason",1
"10517",2014-07-06,2014-07-06 15:41:00,"0","1383","Technical Malfunctioning",1
"10518",2014-07-06,2014-07-06 16:09:00,"1","0126","Other Reason",1
"10519",2014-07-06,2014-07-06 17:01:00,"1","0562","Other Reason",1
"10520",2014-07-06,2014-07-06 21:20:00,"1","0581","Technical Malfunctioning",1
"10521",2014-07-06,2014-07-06 23:48:00,"1","2284","Technical Malfunctioning",1
"10522",2014-07-07,2014-07-07 00:07:00,"1","1490","Arson",1
"10523",2014-07-07,2014-07-07 00:13:00,"1","0184","Other Reason",1
"10524",2014-07-07,2014-07-07 00:20:00,"1","0127","Other Reason",1
"10525",2014-07-07,2014-07-07 02:45:00,"0","0123","Arson",1
"10526",2014-07-07,2014-07-07 03:36:00,"0","1487","Other Reason",1
"10527",2014-07-07,2014-07-07 03:39:00,"1","1280","Other Reason",1
"10528",2014-07-07,2014-07-07 10:21:00,"0","1293","Arson",1
"10529",2014-07-07,2014-07-07 16:04:00,"1","1280","Other Reason",1
"10530",2014-07-07,2014-07-07 16:51:00,"1","1498","Technical Malfunctioning",1
"10531",2014-07-07,2014-07-07 22:53:00,"1","2523","Other Reason",1
"10532",2014-07-07,2014-07-07 23:55:00,"1","1480","Arson",1
"10533",2014-07-08,2014-07-08 01:24:00,"1","1280","Other Reason",1
"10534",2014-07-08,2014-07-08 01:24:00,"1","1490","Arson",1
"10535",2014-07-08,2014-07-08 03:27:00,"1","1293","Other Reason",1
"10536",2014-07-08,2014-07-08 09:14:00,"0","2280","Technical Malfunctioning",1
"10537",2014-07-08,2014-07-08 13:27:00,"1","0381","Technical Malfunctioning",1
"10538",2014-07-08,2014-07-08 13:51:00,"1","1485","Other Reason",1
"10539",2014-07-08,2014-07-08 14:38:00,"1","1401","Other Reason",1
"10540",2014-07-08,2014-07-08 14:59:00,"0","1080","Arson",1
"10541",2014-07-08,2014-07-08 15:28:00,"0","0126","Other Reason",1
"10542",2014-07-08,2014-07-08 19:14:00,"1","0380","Other Reason",1
"10543",2014-07-08,2014-07-08 20:17:00,"0","0680","Arson",1
"10544",2014-07-09,2014-07-09 00:24:00,"1","1421","Arson",1
"10545",2014-07-09,2014-07-09 05:42:00,"1","1285","Other Reason",1
"10546",2014-07-09,2014-07-09 06:12:00,"1","2180","Arson",1
"10547",2014-07-09,2014-07-09 06:59:00,"1","1285","Other Reason",1
"10548",2014-07-09,2014-07-09 16:31:00,"1","0136","Other Reason",1
"10549",2014-07-09,2014-07-09 18:13:00,"0","1480","Arson",1
"10550",2014-07-09,2014-07-09 21:47:00,"1","1280","Arson",1
"10551",2014-07-09,2014-07-09 23:20:00,"0","1480","Arson",1
"10552",2014-07-10,2014-07-10 02:32:00,"1","1283","Arson",1
"10553",2014-07-10,2014-07-10 02:49:00,"1","0780","Arson",1
"10554",2014-07-10,2014-07-10 03:19:00,"1","1283","Other Reason",1
"10555",2014-07-10,2014-07-10 09:24:00,"0","1489","Other Reason",1
"10556",2014-07-10,2014-07-10 13:30:00,"0","1785","Other Reason",1
"10557",2014-07-10,2014-07-10 13:37:00,"1","1780","Other Reason",1
"10558",2014-07-10,2014-07-10 15:09:00,"1","0486","Other Reason",1
"10559",2014-07-10,2014-07-10 16:16:00,"0","0126","Other Reason",1
"10560",2014-07-10,2014-07-10 21:06:00,"1","0123","Other Reason",1
"10561",2014-07-10,2014-07-10 23:42:00,"1","1080","Other Reason",1
"10562",2014-07-11,2014-07-11 00:58:00,"1","0181","Other Reason",1
"10563",2014-07-11,2014-07-11 02:41:00,"0","1883","Arson",1
"10564",2014-07-11,2014-07-11 11:41:00,"1","1480","Other Reason",1
"10565",2014-07-11,2014-07-11 11:44:00,"0","1488","Technical Malfunctioning",1
"10566",2014-07-11,2014-07-11 13:31:00,"0","1784","Technical Malfunctioning",1
"10567",2014-07-11,2014-07-11 14:23:00,"1","1280","Arson",1
"10568",2014-07-11,2014-07-11 15:43:00,"0","0484","Technical Malfunctioning",1
"10569",2014-07-11,2014-07-11 18:10:00,"1","0680","Technical Malfunctioning",1
"10570",2014-07-11,2014-07-11 18:56:00,"0","0580","Arson",1
"10571",2014-07-12,2014-07-12 00:45:00,"1","0380","Arson",1
"10572",2014-07-12,2014-07-12 01:57:00,"1","1230","Arson",1
"10573",2014-07-12,2014-07-12 03:08:00,"0","1293","Arson",1
"10574",2014-07-12,2014-07-12 03:23:00,"1","0780","Technical Malfunctioning",1
"10575",2014-07-12,2014-07-12 04:23:00,"1","0188","Arson",1
"10576",2014-07-12,2014-07-12 04:25:00,"1","1380","Arson",1
"10577",2014-07-12,2014-07-12 12:36:00,"1","1401","Technical Malfunctioning",1
"10578",2014-07-12,2014-07-12 17:29:00,"0","0580","Other Reason",1
"10579",2014-07-12,2014-07-12 17:39:00,"1","1427","Technical Malfunctioning",1
"10580",2014-07-12,2014-07-12 21:25:00,"1","2085","Other Reason",1
"10581",2014-07-12,2014-07-12 22:59:00,"1","0583","Other Reason",1
"10582",2014-07-12,2014-07-12 23:05:00,"1","0136","Arson",1
"10583",2014-07-13,2014-07-13 00:06:00,"1","1490","Arson",1
"10584",2014-07-13,2014-07-13 00:45:00,"1","0780","Arson",1
"10585",2014-07-13,2014-07-13 01:24:00,"1","0580","Arson",1
"10586",2014-07-13,2014-07-13 02:41:00,"1","1880","Arson",1
"10587",2014-07-13,2014-07-13 03:18:00,"1","1480","Arson",1
"10588",2014-07-13,2014-07-13 06:23:00,"1","0780","Arson",1
"10589",2014-07-13,2014-07-13 12:23:00,"0","2023","Other Reason",1
"10590",2014-07-13,2014-07-13 12:54:00,"0","1290","Technical Malfunctioning",1
"10591",2014-07-13,2014-07-13 15:14:00,"1","2023","Technical Malfunctioning",1
"10592",2014-07-13,2014-07-13 16:25:00,"1","1384","Other Reason",1
"10593",2014-07-13,2014-07-13 16:36:00,"0","1480","Arson",1
"10594",2014-07-13,2014-07-13 19:54:00,"0","1267","Other Reason",1
"10595",2014-07-13,2014-07-13 20:50:00,"0","1290","Other Reason",1
"10596",2014-07-13,2014-07-13 21:03:00,"0","0140","Other Reason",1
"10597",2014-07-14,2014-07-14 01:29:00,"1","1480","Arson",1
"10598",2014-07-14,2014-07-14 01:30:00,"1","1081","Other Reason",1
"10599",2014-07-14,2014-07-14 04:47:00,"1","1384","Technical Malfunctioning",1
"10600",2014-07-14,2014-07-14 10:19:00,"1","1783","Technical Malfunctioning",1
"10601",2014-07-14,2014-07-14 10:33:00,"1","0684","Technical Malfunctioning",1
"10602",2014-07-14,2014-07-14 12:31:00,"1","2029","Other Reason",1
"10603",2014-07-14,2014-07-14 14:59:00,"1","1480","Technical Malfunctioning",1
"10604",2014-07-14,2014-07-14 18:38:00,"1","1482","Technical Malfunctioning",1
"10605",2014-07-14,2014-07-14 23:18:00,"1","1983","Other Reason",1
"10606",2014-07-15,2014-07-15 06:42:00,"1","2083","Arson",1
"10607",2014-07-15,2014-07-15 12:15:00,"1","0486","Other Reason",1
"10608",2014-07-15,2014-07-15 15:11:00,"1","0181","Other Reason",1
"10609",2014-07-15,2014-07-15 15:31:00,"0","2425","Other Reason",1
"10610",2014-07-15,2014-07-15 17:45:00,"0","2482","Other Reason",1
"10611",2014-07-15,2014-07-15 18:34:00,"1","0140","Other Reason",1
"10612",2014-07-15,2014-07-15 19:34:00,"1","1486","Other Reason",1
"10613",2014-07-15,2014-07-15 22:11:00,"1","2523","Other Reason",1
"10614",2014-07-15,2014-07-15 22:16:00,"1","1783","Technical Malfunctioning",1
"10615",2014-07-15,2014-07-15 23:50:00,"1","0180","Arson",1
"10616",2014-07-15,2014-07-15 23:52:00,"1","1080","Arson",1
"10617",2014-07-16,2014-07-16 01:26:00,"1","1490","Arson",1
"10618",2014-07-16,2014-07-16 01:29:00,"1","0180","Arson",1
"10619",2014-07-16,2014-07-16 02:18:00,"1","0180","Arson",1
"10620",2014-07-16,2014-07-16 08:54:00,"0","1487","Technical Malfunctioning",1
"10621",2014-07-16,2014-07-16 15:04:00,"0","2034","Other Reason",1
"10622",2014-07-16,2014-07-16 18:15:00,"1","1490","Other Reason",1
"10623",2014-07-16,2014-07-16 18:27:00,"1","1495","Technical Malfunctioning",1
"10624",2014-07-16,2014-07-16 19:54:00,"1","0763","Other Reason",1
"10625",2014-07-16,2014-07-16 19:59:00,"1","0181","Arson",1
"10626",2014-07-17,2014-07-17 00:39:00,"1","1401","Other Reason",1
"10627",2014-07-17,2014-07-17 02:10:00,"1","1490","Arson",1
"10628",2014-07-17,2014-07-17 14:17:00,"1","1283","Other Reason",1
"10629",2014-07-17,2014-07-17 14:46:00,"1","0764","Technical Malfunctioning",1
"10630",2014-07-17,2014-07-17 17:06:00,"1","1482","Technical Malfunctioning",1
"10631",2014-07-17,2014-07-17 18:20:00,"1","2281","Other Reason",1
"10632",2014-07-17,2014-07-17 19:01:00,"0","0980","Other Reason",1
"10633",2014-07-17,2014-07-17 19:31:00,"1","1880","Technical Malfunctioning",1
"10634",2014-07-17,2014-07-17 21:29:00,"0","0139","Arson",1
"10635",2014-07-17,2014-07-17 22:01:00,"1","1904","Other Reason",1
"10636",2014-07-17,2014-07-17 23:33:00,"0","2081","Other Reason",1
"10637",2014-07-18,2014-07-18 01:22:00,"0","0181","Other Reason",1
"10638",2014-07-18,2014-07-18 01:55:00,"1","1490","Arson",1
"10639",2014-07-18,2014-07-18 04:01:00,"1","1780","Other Reason",1
"10640",2014-07-18,2014-07-18 15:33:00,"1","0117","Technical Malfunctioning",1
"10641",2014-07-18,2014-07-18 16:46:00,"1","1490","Other Reason",1
"10642",2014-07-18,2014-07-18 18:25:00,"1","2181","Other Reason",1
"10643",2014-07-18,2014-07-18 18:56:00,"1","2262","Other Reason",1
"10644",2014-07-18,2014-07-18 21:29:00,"1","2182","Other Reason",1
"10645",2014-07-18,2014-07-18 21:31:00,"1","1481","Technical Malfunctioning",1
"10646",2014-07-18,2014-07-18 23:26:00,"1","0482","Other Reason",1
"10647",2014-07-18,2014-07-18 23:49:00,"1","2482","Other Reason",1
"10648",2014-07-19,2014-07-19 00:11:00,"1","1283","Technical Malfunctioning",1
"10649",2014-07-19,2014-07-19 02:30:00,"1","0127","Arson",1
"10650",2014-07-19,2014-07-19 03:14:00,"1","1715","Arson",1
"10651",2014-07-19,2014-07-19 03:16:00,"1","0380","Arson",1
"10652",2014-07-19,2014-07-19 06:55:00,"1","1962","Arson",1
"10653",2014-07-19,2014-07-19 13:25:00,"0","2061","Other Reason",1
"10654",2014-07-19,2014-07-19 14:25:00,"1","1766","Other Reason",1
"10655",2014-07-19,2014-07-19 15:05:00,"1","1080","Other Reason",1
"10656",2014-07-19,2014-07-19 20:45:00,"1","0181","Other Reason",1
"10657",2014-07-19,2014-07-19 21:58:00,"1","0381","Other Reason",1
"10658",2014-07-19,2014-07-19 23:11:00,"1","0765","Other Reason",1
"10659",2014-07-19,2014-07-19 23:37:00,"0","0380","Arson",1
"10660",2014-07-20,2014-07-20 00:22:00,"1","1473","Other Reason",1
"10661",2014-07-20,2014-07-20 00:50:00,"1","1880","Arson",1
"10662",2014-07-20,2014-07-20 01:23:00,"1","0191","Technical Malfunctioning",1
"10663",2014-07-20,2014-07-20 02:16:00,"1","0127","Other Reason",1
"10664",2014-07-20,2014-07-20 03:48:00,"1","0117","Arson",1
"10665",2014-07-20,2014-07-20 03:56:00,"1","1480","Arson",1
"10666",2014-07-20,2014-07-20 04:13:00,"1","1283","Arson",1
"10667",2014-07-20,2014-07-20 06:26:00,"1","2505","Technical Malfunctioning",1
"10668",2014-07-20,2014-07-20 11:44:00,"0","0560","Other Reason",1
"10669",2014-07-20,2014-07-20 16:10:00,"0","1980","Other Reason",1
"10670",2014-07-20,2014-07-20 20:29:00,"0","0126","Other Reason",1
"10671",2014-07-20,2014-07-20 20:48:00,"1","1880","Arson",1
"10672",2014-07-21,2014-07-21 00:03:00,"1","0162","Other Reason",1
"10673",2014-07-21,2014-07-21 00:22:00,"1","0580","Arson",1
"10674",2014-07-21,2014-07-21 00:23:00,"0","1881","Other Reason",1
"10675",2014-07-21,2014-07-21 01:03:00,"1","1290","Arson",1
"10676",2014-07-21,2014-07-21 11:39:00,"1","1283","Other Reason",1
"10677",2014-07-21,2014-07-21 11:56:00,"0","0180","Other Reason",1
"10678",2014-07-21,2014-07-21 12:23:00,"1","2081","Other Reason",1
"10679",2014-07-21,2014-07-21 12:25:00,"0","1780","Other Reason",1
"10680",2014-07-21,2014-07-21 12:38:00,"1","2505","Other Reason",1
"10681",2014-07-21,2014-07-21 14:39:00,"1","1263","Other Reason",1
"10682",2014-07-21,2014-07-21 15:01:00,"1","1492","Technical Malfunctioning",1
"10683",2014-07-21,2014-07-21 18:46:00,"1","1446","Technical Malfunctioning",1
"10684",2014-07-21,2014-07-21 19:05:00,"0","1480","Other Reason",1
"10685",2014-07-22,2014-07-22 00:51:00,"1","1980","Arson",1
"10686",2014-07-22,2014-07-22 01:43:00,"1","1280","Arson",1
"10687",2014-07-22,2014-07-22 02:48:00,"1","1480","Other Reason",1
"10688",2014-07-22,2014-07-22 04:01:00,"0","1480","Arson",1
"10689",2014-07-22,2014-07-22 08:15:00,"0","1293","Arson",1
"10690",2014-07-22,2014-07-22 13:33:00,"1","0840","Other Reason",1
"10691",2014-07-22,2014-07-22 16:20:00,"1","2282","Other Reason",1
"10692",2014-07-22,2014-07-22 17:27:00,"0","0682","Technical Malfunctioning",1
"10693",2014-07-22,2014-07-22 21:23:00,"1","1419","Technical Malfunctioning",1
"10694",2014-07-22,2014-07-22 21:30:00,"1","2031","Other Reason",1
"10695",2014-07-23,2014-07-23 00:07:00,"1","1260","Arson",1
"10696",2014-07-23,2014-07-23 02:34:00,"1","0127","Other Reason",1
"10697",2014-07-23,2014-07-23 04:27:00,"1","1382","Arson",1
"10698",2014-07-23,2014-07-23 16:28:00,"1","2183","Other Reason",1
"10699",2014-07-23,2014-07-23 16:39:00,"1","0513","Other Reason",1
"10700",2014-07-23,2014-07-23 17:44:00,"1","2284","Other Reason",1
"10701",2014-07-23,2014-07-23 22:50:00,"1","0180","Arson",1
"10702",2014-07-23,2014-07-23 23:32:00,"0","0180","Arson",1
"10703",2014-07-23,2014-07-23 23:36:00,"1","0181","Other Reason",1
"10704",2014-07-24,2014-07-24 00:35:00,"1","0180","Arson",1
"10705",2014-07-24,2014-07-24 00:55:00,"1","2080","Arson",1
"10706",2014-07-24,2014-07-24 01:22:00,"1","2281","Arson",1
"10707",2014-07-24,2014-07-24 03:49:00,"1","0123","Arson",1
"10708",2014-07-24,2014-07-24 11:03:00,"0","0484","Other Reason",1
"10709",2014-07-24,2014-07-24 13:27:00,"0","1499","Other Reason",1
"10710",2014-07-24,2014-07-24 14:39:00,"1","1487","Other Reason",1
"10711",2014-07-24,2014-07-24 16:09:00,"1","0581","Other Reason",1
"10712",2014-07-24,2014-07-24 16:40:00,"1","1487","Other Reason",1
"10713",2014-07-24,2014-07-24 20:02:00,"0","0381","Other Reason",1
"10714",2014-07-24,2014-07-24 20:12:00,"0","0482","Other Reason",1
"10715",2014-07-24,2014-07-24 21:45:00,"1","1495","Technical Malfunctioning",1
"10716",2014-07-24,2014-07-24 23:19:00,"1","1275","Other Reason",1
"10717",2014-07-25,2014-07-25 04:05:00,"1","1490","Arson",1
"10718",2014-07-25,2014-07-25 05:43:00,"1","0128","Other Reason",1
"10719",2014-07-25,2014-07-25 09:58:00,"1","0880","Technical Malfunctioning",1
"10720",2014-07-25,2014-07-25 13:15:00,"1","1784","Other Reason",1
"10721",2014-07-25,2014-07-25 16:29:00,"1","2082","Technical Malfunctioning",1
"10722",2014-07-25,2014-07-25 18:48:00,"1","0509","Other Reason",1
"10723",2014-07-25,2014-07-25 18:56:00,"1","1233","Other Reason",1
"10724",2014-07-25,2014-07-25 19:22:00,"1","0883","Technical Malfunctioning",1
"10725",2014-07-25,2014-07-25 22:50:00,"1","0581","Arson",1
"10726",2014-07-25,2014-07-25 23:17:00,"1","0123","Arson",1
"10727",2014-07-25,2014-07-25 23:24:00,"1","2182","Other Reason",1
"10728",2014-07-26,2014-07-26 00:22:00,"0","0192","Technical Malfunctioning",1
"10729",2014-07-26,2014-07-26 00:44:00,"1","0781","Other Reason",1
"10730",2014-07-26,2014-07-26 00:50:00,"1","1383","Other Reason",1
"10731",2014-07-26,2014-07-26 01:54:00,"1","0127","Arson",1
"10732",2014-07-26,2014-07-26 02:21:00,"1","1488","Other Reason",1
"10733",2014-07-26,2014-07-26 05:10:00,"1","1276","Other Reason",1
"10734",2014-07-26,2014-07-26 06:04:00,"1","2081","Arson",1
"10735",2014-07-26,2014-07-26 07:34:00,"1","2104","Other Reason",1
"10736",2014-07-26,2014-07-26 11:09:00,"1","0980","Other Reason",1
"10737",2014-07-26,2014-07-26 11:46:00,"0","2282","Other Reason",1
"10738",2014-07-26,2014-07-26 19:01:00,"1","0484","Technical Malfunctioning",1
"10739",2014-07-26,2014-07-26 21:33:00,"1","2283","Arson",1
"10740",2014-07-27,2014-07-27 02:30:00,"1","1290","Technical Malfunctioning",1
"10741",2014-07-27,2014-07-27 02:36:00,"1","1480","Other Reason",1
"10742",2014-07-27,2014-07-27 02:52:00,"1","0380","Arson",1
"10743",2014-07-27,2014-07-27 03:11:00,"1","0163","Other Reason",1
"10744",2014-07-27,2014-07-27 04:13:00,"1","1480","Arson",1
"10745",2014-07-27,2014-07-27 06:02:00,"1","0683","Other Reason",1
"10746",2014-07-27,2014-07-27 10:07:00,"1","1465","Technical Malfunctioning",1
"10747",2014-07-27,2014-07-27 11:59:00,"0","0880","Other Reason",1
"10748",2014-07-27,2014-07-27 13:42:00,"1","0484","Other Reason",1
"10749",2014-07-27,2014-07-27 17:18:00,"1","0884","Other Reason",1
"10750",2014-07-27,2014-07-27 18:04:00,"1","0380","Arson",1
"10751",2014-07-27,2014-07-27 19:23:00,"1","0380","Arson",1
"10752",2014-07-27,2014-07-27 22:25:00,"1","0123","Arson",1
"10753",2014-07-27,2014-07-27 23:16:00,"1","0180","Arson",1
"10754",2014-07-28,2014-07-28 00:34:00,"1","1980","Arson",1
"10755",2014-07-28,2014-07-28 01:32:00,"1","1280","Arson",1
"10756",2014-07-28,2014-07-28 01:37:00,"0","0380","Arson",1
"10757",2014-07-28,2014-07-28 02:55:00,"1","1440","Arson",1
"10758",2014-07-28,2014-07-28 03:44:00,"1","0184","Arson",1
"10759",2014-07-28,2014-07-28 04:37:00,"1","0127","Arson",1
"10760",2014-07-28,2014-07-28 05:12:00,"1","2021","Other Reason",1
"10761",2014-07-28,2014-07-28 05:43:00,"0","1382","Arson",1
"10762",2014-07-28,2014-07-28 07:54:00,"0","1283","Technical Malfunctioning",1
"10763",2014-07-28,2014-07-28 09:36:00,"0","1881","Technical Malfunctioning",1
"10764",2014-07-28,2014-07-28 10:14:00,"0","2284","Technical Malfunctioning",1
