Date,Time,Type_of_Vehicle,Municipality_Code,Municipality_Name,Type_of_Municipality_Code,Type_of_Muncipality,Reason,Year,Quarter,Month,Day,Weekday,Hour,Minute,Region_Code,Week,Holidays,Christmas_Holidays,Sport_Holidays,Easter_Holidays,Summer_Holidays,Autumn_Holidays,Temperature,Precipitation
2012-02-03T00:00:00Z,1899-12-31T11:43:00Z,Personbil,0117,Österåker,2,Pendlingskommun nära storstad,Technical Malfunctioning,2012,1,2,3,Friday,0,0,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-11.9,3.9
2012-02-03T00:00:00Z,1899-12-31T13:17:00Z,Personbil,0123,Järfälla,2,Pendlingskommun nära storstad,Unknown,2012,1,2,3,Friday,0,0,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-12.7,1.2
2012-02-03T00:00:00Z,1899-12-31T13:45:00Z,Personbil,0191,Sigtuna,2,Pendlingskommun nära storstad,Other Reason,2012,1,2,3,Friday,0,0,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-12.5,0.6
2012-02-03T00:00:00Z,1899-12-31T15:27:00Z,Övriga vägfordon,0115,Vallentuna,2,Pendlingskommun nära storstad,Unknown,2012,1,2,3,Friday,0,0,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-12.4,1.7
2012-02-03T00:00:00Z,1899-12-31T19:57:00Z,Personbil,0180,Stockholm,1,Storstäder,Unknown,2012,1,2,3,Friday,0,0,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-11.9,2.9
2012-02-04T00:00:00Z,1899-12-31T12:03:00Z,Övriga vägfordon,0163,Sollentuna,2,Pendlingskommun nära storstad,Unknown,2012,1,2,4,Saturday,0,0,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-15.1,0
2012-02-04T00:00:00Z,1899-12-31T12:35:00Z,Personbil,0180,Stockholm,1,Storstäder,Unknown,2012,1,2,4,Saturday,0,0,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-14,0.4
2012-02-05T00:00:00Z,1899-12-31T15:03:00Z,Skogsmaskin,0136,Haninge,2,Pendlingskommun nära storstad,Unknown,2012,1,2,5,Sunday,0,0,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-12,0
2012-02-06T00:00:00Z,1899-12-31T05:40:00Z,Personbil,0136,Haninge,2,Pendlingskommun nära storstad,Unknown,2012,1,2,6,Monday,0,0,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-8,0
2012-02-07T00:00:00Z,1899-12-31T02:59:00Z,Personbil,0182,Nacka,2,Pendlingskommun nära storstad,Unknown,2012,1,2,7,Tuesday,0,0,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.8,0
2012-02-07T00:00:00Z,1899-12-31T12:02:00Z,Personbil,0180,Stockholm,1,Storstäder,Unknown,2012,1,2,7,Tuesday,0,0,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.3,0
2012-02-07T00:00:00Z,1899-12-31T12:49:00Z,Övriga vägfordon,0180,Stockholm,1,Storstäder,Technical Malfunctioning,2012,1,2,7,Tuesday,0,0,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.3,0
2012-02-09T00:00:00Z,1899-12-31T21:11:00Z,Personbil,0180,Stockholm,1,Storstäder,Unknown,2012,1,2,9,Thursday,0,0,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-7.6,0.3
2012-02-10T00:00:00Z,1899-12-31T02:37:00Z,Personbil,0181,Södertälje,3,Större stad,Unknown,2012,1,2,10,Friday,0,0,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-11.9,0
2012-02-10T00:00:00Z,1899-12-31T20:14:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Arson,2012,1,2,10,Friday,0,0,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-12.3,0
2012-02-10T00:00:00Z,1899-12-31T23:07:00Z,Personbil,0123,Järfälla,2,Pendlingskommun nära storstad,Unknown,2012,1,2,10,Friday,0,0,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-11.5,0
2012-02-11T00:00:00Z,1899-12-31T03:06:00Z,Personbil,0138,Tyresö,2,Pendlingskommun nära storstad,Unknown,2012,1,2,11,Saturday,0,0,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-4.7,0.6
2012-02-11T00:00:00Z,1899-12-31T23:08:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2012,1,2,11,Saturday,0,0,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-4.2,0.5
2012-02-12T00:00:00Z,1899-12-31T00:43:00Z,Personbil,0114,Upplands Väsby,2,Pendlingskommun nära storstad,Arson,2012,1,2,12,Sunday,0,0,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-2.4,0
2012-02-12T00:00:00Z,1899-12-31T17:24:00Z,Personbil,0180,Stockholm,1,Storstäder,Unknown,2012,1,2,12,Sunday,0,0,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.7,0
2012-02-12T00:00:00Z,1899-12-31T18:32:00Z,Personbil,0180,Stockholm,1,Storstäder,Technical Malfunctioning,2012,1,2,12,Sunday,0,0,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.7,0
2012-02-12T00:00:00Z,1899-12-31T20:06:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2012,1,2,12,Sunday,0,0,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.7,0
2012-02-12T00:00:00Z,1899-12-31T23:59:00Z,Personbil,0181,Södertälje,3,Större stad,Unknown,2012,1,2,12,Sunday,0,0,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-2,0.1
2012-02-13T00:00:00Z,1899-12-31T02:58:00Z,Personbil,0181,Södertälje,3,Större stad,Unknown,2012,1,2,13,Monday,0,0,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-5.5,1.2
2012-02-13T00:00:00Z,1899-12-31T04:08:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2012,1,2,13,Monday,0,0,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-4.4,0.7
2012-02-14T00:00:00Z,1899-12-31T14:53:00Z,Övriga vägfordon,0120,Värmdö,2,Pendlingskommun nära storstad,Unknown,2012,1,2,14,Tuesday,0,0,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.3,3.2
2012-02-14T00:00:00Z,1899-12-31T19:38:00Z,Personbil,0136,Haninge,2,Pendlingskommun nära storstad,Unknown,2012,1,2,14,Tuesday,0,0,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.4,4.9
2012-02-15T00:00:00Z,1899-12-31T17:10:00Z,Personbil,0120,Värmdö,2,Pendlingskommun nära storstad,Technical Malfunctioning,2012,1,2,15,Wednesday,0,0,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.8,2.9
2012-02-17T00:00:00Z,1899-12-31T08:17:00Z,Personbil,0117,Österåker,2,Pendlingskommun nära storstad,Unknown,2012,1,2,17,Friday,0,0,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-2.4,0
2012-02-18T00:00:00Z,1899-12-31T22:53:00Z,Personbil,0188,Norrtälje,6,Mindre stad/tätort,Technical Malfunctioning,2012,1,2,18,Saturday,0,0,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.7,7.9
2012-02-19T00:00:00Z,1899-12-31T11:20:00Z,Personbil,0123,Järfälla,2,Pendlingskommun nära storstad,Arson,2012,1,2,19,Sunday,0,0,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5,0.7
2012-02-19T00:00:00Z,1899-12-31T20:38:00Z,Personbil,0180,Stockholm,1,Storstäder,Unknown,2012,1,2,19,Sunday,0,0,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.8,0.5
2012-02-20T00:00:00Z,1899-12-31T00:17:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2012,1,2,20,Monday,0,0,1,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.9,1.1
2012-02-20T00:00:00Z,1899-12-31T10:21:00Z,Personbil,0180,Stockholm,1,Storstäder,Unknown,2012,1,2,20,Monday,0,0,1,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.9,1.1
2012-02-21T00:00:00Z,1899-12-31T00:28:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Unknown,2012,1,2,21,Tuesday,0,0,1,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.3,0.1
2012-02-21T00:00:00Z,1899-12-31T03:44:00Z,Personbil,0180,Stockholm,1,Storstäder,Other Reason,2012,1,2,21,Tuesday,0,0,1,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.7,0.2
2012-02-21T00:00:00Z,1899-12-31T08:36:00Z,Övriga vägfordon,0125,Ekerö,2,Pendlingskommun nära storstad,Other Reason,2012,1,2,21,Tuesday,0,0,1,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.5,0.1
2012-02-22T00:00:00Z,1899-12-31T00:26:00Z,Personbil,0183,Sundbyberg,2,Pendlingskommun nära storstad,Unknown,2012,1,2,22,Wednesday,0,0,1,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.9,16.6
2012-02-22T00:00:00Z,1899-12-31T00:53:00Z,Personbil,0180,Stockholm,1,Storstäder,Other Reason,2012,1,2,22,Wednesday,0,0,1,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,16.2
2012-02-22T00:00:00Z,1899-12-31T02:04:00Z,Personbil,0117,Österåker,2,Pendlingskommun nära storstad,Unknown,2012,1,2,22,Wednesday,0,0,1,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.6,17.4
2012-02-23T00:00:00Z,1899-12-31T00:23:00Z,Personbil,0139,Upplands-Bro,2,Pendlingskommun nära storstad,Arson,2012,1,2,23,Thursday,0,0,1,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.4,0.4
2012-02-24T00:00:00Z,1899-12-31T01:07:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2012,1,2,24,Friday,0,0,1,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.1,0.1
2012-02-24T00:00:00Z,1899-12-31T13:29:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2012,1,2,24,Friday,0,0,1,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.1,0.1
2012-02-26T00:00:00Z,1899-12-31T02:14:00Z,"Mark utan träd, Övriga vägfordon",0181,Södertälje,3,Större stad,Unknown,2012,1,2,26,Sunday,0,0,1,8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-1.6,0
2012-02-26T00:00:00Z,1899-12-31T04:24:00Z,Övriga vägfordon,0181,Södertälje,3,Större stad,Unknown,2012,1,2,26,Sunday,0,0,1,8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-1.6,0
2012-02-27T00:00:00Z,1899-12-31T00:12:00Z,Personbil,0126,Huddinge,2,Pendlingskommun nära storstad,Unknown,2012,1,2,27,Monday,0,0,1,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-2.8,5
2012-02-27T00:00:00Z,1899-12-31T14:32:00Z,Personbil,0180,Stockholm,1,Storstäder,Unknown,2012,1,2,27,Monday,0,0,1,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-2.1,5
2012-02-28T00:00:00Z,1899-12-31T07:18:00Z,Personbil,0181,Södertälje,3,Större stad,Other Reason,2012,1,2,28,Tuesday,0,0,1,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3.7,0
2012-02-28T00:00:00Z,1899-12-31T21:09:00Z,Personbil,0181,Södertälje,3,Större stad,Arson,2012,1,2,28,Tuesday,0,0,1,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3.7,0
2012-02-29T00:00:00Z,1899-12-31T00:47:00Z,Personbil,0181,Södertälje,3,Större stad,Unknown,2012,1,2,29,Wednesday,0,0,1,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3.7,0
2012-02-29T00:00:00Z,1899-12-31T01:05:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2012,1,2,29,Wednesday,0,0,1,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,4.7,0
2012-02-29T00:00:00Z,1899-12-31T01:40:00Z,Personbil,0180,Stockholm,1,Storstäder,Unknown,2012,1,2,29,Wednesday,0,0,1,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,4.7,0
2012-02-29T00:00:00Z,1899-12-31T02:08:00Z,Personbil,0180,Stockholm,1,Storstäder,Unknown,2012,1,2,29,Wednesday,0,0,1,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,4.7,0
2012-03-02T00:00:00Z,1899-12-31T00:01:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Unknown,2012,1,3,2,Friday,0,0,1,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3.8,0
2012-03-03T00:00:00Z,1899-12-31T02:40:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Unknown,2012,1,3,3,Saturday,0,0,1,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.3,0
2012-03-03T00:00:00Z,1899-12-31T16:47:00Z,Personbil,0192,Nynäshamn,2,Pendlingskommun nära storstad,Unknown,2012,1,3,3,Saturday,0,0,1,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.8,0
2012-03-03T00:00:00Z,1899-12-31T21:38:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Other Reason,2012,1,3,3,Saturday,0,0,1,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.3,0
2012-03-03T00:00:00Z,1899-12-31T22:48:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2012,1,3,3,Saturday,0,0,1,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.8,0
2012-03-04T00:00:00Z,1899-12-31T00:41:00Z,Personbil,0163,Sollentuna,2,Pendlingskommun nära storstad,Arson,2012,1,3,4,Sunday,0,0,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-2.7,0
2012-03-04T00:00:00Z,1899-12-31T00:49:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Arson,2012,1,3,4,Sunday,0,0,1,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-2.9,0
2012-03-04T00:00:00Z,1899-12-31T01:10:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2012,1,3,4,Sunday,0,0,1,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-2.1,0
2012-03-04T00:00:00Z,1899-12-31T01:37:00Z,Personbil,0163,Sollentuna,2,Pendlingskommun nära storstad,Other Reason,2012,1,3,4,Sunday,0,0,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-2.7,0
2012-03-04T00:00:00Z,1899-12-31T02:38:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2012,1,3,4,Sunday,0,0,1,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-2.1,0
2012-03-04T00:00:00Z,1899-12-31T02:50:00Z,Personbil,0123,Järfälla,2,Pendlingskommun nära storstad,Unknown,2012,1,3,4,Sunday,0,0,1,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-3,0
2012-03-04T00:00:00Z,1899-12-31T16:09:00Z,Övriga vägfordon,0126,Huddinge,2,Pendlingskommun nära storstad,Unknown,2012,1,3,4,Sunday,0,0,1,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-2.9,0
2012-03-04T00:00:00Z,1899-12-31T19:02:00Z,Personbil,0180,Stockholm,1,Storstäder,Other Reason,2012,1,3,4,Sunday,0,0,1,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-2.1,0
2012-03-04T00:00:00Z,1899-12-31T22:35:00Z,Personbil,0126,Huddinge,2,Pendlingskommun nära storstad,Unknown,2012,1,3,4,Sunday,0,0,1,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-2.9,0
2012-03-04T00:00:00Z,1899-12-31T23:03:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2012,1,3,4,Sunday,0,0,1,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-2.1,0
2012-03-04T00:00:00Z,1899-12-31T23:46:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Unknown,2012,1,3,4,Sunday,0,0,1,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-2.9,0
2012-03-04T00:00:00Z,1899-12-31T23:52:00Z,Personbil,0191,Sigtuna,2,Pendlingskommun nära storstad,Unknown,2012,1,3,4,Sunday,0,0,1,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-2.6,0
2012-03-05T00:00:00Z,1899-12-31T00:30:00Z,Personbil,0126,Huddinge,2,Pendlingskommun nära storstad,Unknown,2012,1,3,5,Monday,0,0,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-4.1,0
2012-03-05T00:00:00Z,1899-12-31T06:49:00Z,Fartyg eller båt,0180,Stockholm,1,Storstäder,Technical Malfunctioning,2012,1,3,5,Monday,0,0,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-3.3,0
2012-03-05T00:00:00Z,1899-12-31T13:25:00Z,Personbil,0182,Nacka,2,Pendlingskommun nära storstad,Unknown,2012,1,3,5,Monday,0,0,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-3.7,0
2012-03-06T00:00:00Z,1899-12-31T08:03:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Unknown,2012,1,3,6,Tuesday,0,0,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-4,0
2012-03-06T00:00:00Z,1899-12-31T09:31:00Z,Personbil,0126,Huddinge,2,Pendlingskommun nära storstad,Unknown,2012,1,3,6,Tuesday,0,0,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-4.2,0
2012-03-06T00:00:00Z,1899-12-31T19:05:00Z,Personbil,0182,Nacka,2,Pendlingskommun nära storstad,Arson,2012,1,3,6,Tuesday,0,0,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-3.8,0
2012-03-06T00:00:00Z,1899-12-31T19:41:00Z,Personbil,0163,Sollentuna,2,Pendlingskommun nära storstad,Arson,2012,1,3,6,Tuesday,0,0,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-3.9,0
2012-03-06T00:00:00Z,1899-12-31T23:20:00Z,Personbil,0125,Ekerö,2,Pendlingskommun nära storstad,Unknown,2012,1,3,6,Tuesday,0,0,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-3.8,0
2012-03-08T00:00:00Z,1899-12-31T03:10:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2012,1,3,8,Thursday,0,0,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,0
2012-03-08T00:00:00Z,1899-12-31T19:01:00Z,Övriga vägfordon,0180,Stockholm,1,Storstäder,Unknown,2012,1,3,8,Thursday,0,0,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,0
2012-03-09T00:00:00Z,1899-12-31T00:29:00Z,Personbil,0188,Norrtälje,6,Mindre stad/tätort,Technical Malfunctioning,2012,1,3,9,Friday,0,0,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.4,0.1
2012-03-09T00:00:00Z,1899-12-31T23:44:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2012,1,3,9,Friday,0,0,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.2,0.1
2012-03-10T00:00:00Z,1899-12-31T01:05:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Unknown,2012,1,3,10,Saturday,0,0,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.5,1.7
2012-03-10T00:00:00Z,1899-12-31T16:51:00Z,Personbil,0136,Haninge,2,Pendlingskommun nära storstad,Unknown,2012,1,3,10,Saturday,0,0,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.1,2.4
2012-03-11T00:00:00Z,1899-12-31T03:49:00Z,Övriga vägfordon,0188,Norrtälje,6,Mindre stad/tätort,Arson,2012,1,3,11,Sunday,0,0,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.1,0
2012-03-11T00:00:00Z,1899-12-31T03:54:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2012,1,3,11,Sunday,0,0,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.1,0
2012-03-11T00:00:00Z,1899-12-31T04:41:00Z,Personbil,0180,Stockholm,1,Storstäder,Unknown,2012,1,3,11,Sunday,0,0,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.1,0
2012-03-11T00:00:00Z,1899-12-31T04:57:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2012,1,3,11,Sunday,0,0,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.1,0
2012-03-11T00:00:00Z,1899-12-31T05:53:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2012,1,3,11,Sunday,0,0,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.1,0
2012-03-11T00:00:00Z,1899-12-31T20:20:00Z,Personbil,0192,Nynäshamn,2,Pendlingskommun nära storstad,Technical Malfunctioning,2012,1,3,11,Sunday,0,0,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.6,0
2012-03-12T00:00:00Z,1899-12-31T03:11:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2012,1,3,12,Monday,0,0,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.8,0
2012-03-12T00:00:00Z,1899-12-31T03:47:00Z,Personbil,0125,Ekerö,2,Pendlingskommun nära storstad,Unknown,2012,1,3,12,Monday,0,0,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.5,0
2012-03-12T00:00:00Z,1899-12-31T13:54:00Z,Övriga vägfordon,0180,Stockholm,1,Storstäder,Unknown,2012,1,3,12,Monday,0,0,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.8,0
2012-03-12T00:00:00Z,1899-12-31T18:30:00Z,Personbil,0188,Norrtälje,6,Mindre stad/tätort,Unknown,2012,1,3,12,Monday,0,0,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.6,0
2012-03-13T00:00:00Z,1899-12-31T03:07:00Z,Personbil,0181,Södertälje,3,Större stad,Unknown,2012,1,3,13,Tuesday,0,0,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.7,0
2012-03-14T00:00:00Z,1899-12-31T00:21:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Unknown,2012,1,3,14,Wednesday,0,0,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,0
2012-03-14T00:00:00Z,1899-12-31T00:37:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Unknown,2012,1,3,14,Wednesday,0,0,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,0
2012-03-15T00:00:00Z,1899-12-31T02:07:00Z,Personbil,0184,Solna,2,Pendlingskommun nära storstad,Arson,2012,1,3,15,Thursday,0,0,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.8,0
2012-03-16T00:00:00Z,1899-12-31T00:01:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2012,1,3,16,Friday,0,0,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.6,0
2012-03-16T00:00:00Z,1899-12-31T02:49:00Z,Personbil,0136,Haninge,2,Pendlingskommun nära storstad,Arson,2012,1,3,16,Friday,0,0,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.9,0
2012-03-16T00:00:00Z,1899-12-31T23:32:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2012,1,3,16,Friday,0,0,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.6,0
2012-03-17T00:00:00Z,1899-12-31T09:57:00Z,Övriga vägfordon,0160,Täby,2,Pendlingskommun nära storstad,Unknown,2012,1,3,17,Saturday,0,0,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.5,0.3
2012-03-17T00:00:00Z,1899-12-31T13:28:00Z,Personbil,0163,Sollentuna,2,Pendlingskommun nära storstad,Unknown,2012,1,3,17,Saturday,0,0,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.4,0.3
2012-03-18T00:00:00Z,1899-12-31T02:09:00Z,Övriga vägfordon,0182,Nacka,2,Pendlingskommun nära storstad,Unknown,2012,1,3,18,Sunday,0,0,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.3,0
2012-03-18T00:00:00Z,1899-12-31T04:25:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2012,1,3,18,Sunday,0,0,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.9,0
2012-03-18T00:00:00Z,1899-12-31T23:56:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2012,1,3,18,Sunday,0,0,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.9,0
2012-03-18T00:00:00Z,1899-12-31T23:56:00Z,Personbil,0127,Botkyrka,2,Pendlingskommun nära storstad,Arson,2012,1,3,18,Sunday,0,0,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.4,0
2012-03-19T00:00:00Z,1899-12-31T00:16:00Z,Personbil,0181,Södertälje,3,Större stad,Unknown,2012,1,3,19,Monday,0,0,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.1,0.7
2012-03-21T00:00:00Z,1899-12-31T03:47:00Z,Personbil,0136,Haninge,2,Pendlingskommun nära storstad,Arson,2012,1,3,21,Wednesday,0,0,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.8,0
2012-03-21T00:00:00Z,1899-12-31T22:34:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2012,1,3,21,Wednesday,0,0,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8.6,0
2012-03-22T00:00:00Z,1899-12-31T00:26:00Z,Personbil,0117,Österåker,2,Pendlingskommun nära storstad,Arson,2012,1,3,22,Thursday,0,0,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8.8,0
2012-03-22T00:00:00Z,1899-12-31T23:15:00Z,Personbil,0138,Tyresö,2,Pendlingskommun nära storstad,Unknown,2012,1,3,22,Thursday,0,0,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.2,0
2012-03-23T00:00:00Z,1899-12-31T03:36:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2012,1,3,23,Friday,0,0,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.7,0.1
2012-03-23T00:00:00Z,1899-12-31T10:33:00Z,Personbil,0180,Stockholm,1,Storstäder,Arson,2012,1,3,23,Friday,0,0,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.7,0.1
